SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No.phone.service,MultipleLines_Yes,InternetService_Fiber.optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_No.internet.service,StreamingMovies_Yes,Contract_One.year,Contract_Two.year,PaperlessBilling_Yes,PaymentMethod_Credit.card..automatic.,PaymentMethod_Electronic.check,PaymentMethod_Mailed.check
0,72,53.8,3952.45,No,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,35,72.1,2495.15,No,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1
0,12,78.85,876.75,No,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
1,8,69.95,562.7,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
0,56,20.05,1090.1,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,47,26.9,1250.85,No,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,2,19.2,37.2,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,45.45,141.7,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,38,20.05,678.2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,60,95.75,5742.9,Yes,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
0,30,94.05,2866.45,Yes,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0
0,1,54.75,54.75,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,94.6,94.6,Yes,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,31,98.9,2911.3,Yes,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
1,30,101.3,2974.5,No,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
0,12,105.3,1275.65,No,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1,57,69.85,4003,No,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
0,58,65.25,3791.6,No,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
0,12,19.45,246.25,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,65,107.65,7082.85,No,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
0,71,109.6,7854.15,No,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0
0,7,75.15,525,No,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,70.1,70.1,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,72,98.65,7129.45,No,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
0,14,80.45,1137.05,No,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
0,67,94.35,6341.45,Yes,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0
0,1,19.6,19.6,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,28,51,1381.8,No,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,19.8,19.8,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,56,81.8,4534.45,No,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0
0,15,84.35,1302.65,No,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0
0,24,90.35,2238.5,Yes,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,39,59.3,2209.15,No,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
0,14,18.8,255.55,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,13,52.1,670.65,No,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,2,49.25,90.35,Yes,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,62,94.95,5791.85,No,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0
0,72,115.05,8405,No,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
0,51,95.15,5000.05,No,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1
0,27,20.1,562.6,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,42,20.7,828.85,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,71,85.45,6029.9,No,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
0,46,40.4,1842.7,No,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
0,72,100.65,7334.05,No,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
1,8,80.45,583.45,Yes,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,22,49.8,1049.05,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,72,19.3,1414.8,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,68,38.9,2719.2,No,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,2,19.85,51.6,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,50.1,50.1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,53,60.6,3297,No,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,72,25.65,1887,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3,98.7,293.65,Yes,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0
0,24,20.4,482.8,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,54,95.1,5064.85,No,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0
0,19,44.9,839.65,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,62,43.7,2618.3,No,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0
0,62,19.95,1244.8,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,2,85.7,169.8,Yes,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,64,104.65,6889.8,No,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
0,7,19.4,168.65,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,3,41.35,107.25,No,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
0,46,19.6,851.2,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,69,84.45,5848.6,No,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,26,20.65,595.5,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,30,67.6,2000.2,No,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
0,13,70.15,931.75,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,64,115,7396.15,No,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
0,46,84.8,3958.85,No,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,15,19.75,297.3,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,13,63.15,816.8,No,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,53,60.05,3229.65,Yes,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,10,20,185.4,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,13,74.65,966.25,No,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
0,38,85.4,3297,No,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0
0,27,56.2,1567.55,No,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,72,26.1,1851.45,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,71,85.45,6028.95,No,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
0,57,74.35,4317.35,No,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,55,89.8,4959.6,No,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,20,20.35,442.6,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,32,104.9,3351.55,Yes,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0
0,43,19.65,779.25,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,9,24.1,259.8,Yes,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,60,59.85,3483.45,No,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0,58,86.1,4890.5,No,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0
1,65,103.9,6767.1,No,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0
0,3,88.35,262.05,Yes,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1
0,13,43.8,592.65,No,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,50.15,50.15,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,66,61.15,4017.45,No,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
0,41,20,810.3,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,3,25.1,79.8,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,99.6,347.65,Yes,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,2,62.15,113.1,No,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,24,56.25,1454.25,No,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
0,64,90.6,5817.45,No,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
0,60,79.2,4765,No,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0,17,70.35,1201.65,No,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1,50.15,50.15,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,81.95,81.95,Yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,12,84.6,1017.35,No,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,24,20.45,527.35,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,6,91.1,455.3,Yes,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,25,94.7,2362.1,Yes,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,19,19.7,386.5,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,22,87,1850.65,No,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,70,102.95,7101.5,Yes,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,12,79.95,1043.4,No,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,67,116.1,7839.85,No,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,60,104.95,6236.75,No,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0
1,1,71,71,Yes,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,20.45,20.45,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,37,19.85,717.5,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,13,19.95,253.8,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1,6,74.1,450.9,No,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,6,48.8,297.35,No,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,73.5,73.5,Yes,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,8,43.35,371.4,No,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
0,49,49.65,2409.9,No,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
0,9,95.5,829.1,Yes,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,69,116,8182.85,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
0,1,69.9,69.9,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,40,40.25,1564.05,No,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
0,40,102.65,4108.15,No,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1
0,53,97.75,5043.2,No,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0
1,12,83.8,1029.75,Yes,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
0,49,90.4,4494.65,No,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
1,41,99.8,4259.3,Yes,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,56,60.25,3282.75,No,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0
0,4,20.2,55.7,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,7,93.85,635.6,Yes,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,22,100.75,2095,Yes,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
0,3,31,95.05,Yes,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,34,25.6,917.15,No,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,24,58.35,1346.9,No,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
0,51,80,4242.35,Yes,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,65,109.3,7337.55,No,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0
1,5,70.25,331.9,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,60.65,196.9,No,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,52,20.85,1071.6,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,71,89.9,6457.15,No,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
0,72,109.65,7880.25,No,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0
1,37,90,3371.75,No,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
0,18,60.6,1156.35,No,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,69,89.95,6143.15,Yes,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0,12,84.45,1059.55,Yes,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,9,20.4,181.8,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,27,81.7,2212.55,No,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0
1,24,20.3,459.95,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,25,25,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,44,89.2,4040.2,No,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0,59,86.75,5186,No,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
0,3,55.3,196.15,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,67,25.1,1672.15,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,5,19.95,107.05,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,72,89.7,6339.3,No,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
0,1,79.55,79.55,Yes,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,68,110.8,7553.6,No,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0
1,67,105.6,7112.15,No,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0
0,2,44.45,82.7,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,19.75,58.85,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,65,104.1,6700.05,No,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
0,50,70.5,3486.65,No,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0
1,23,106.4,2483.5,Yes,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,10,20.55,187.35,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,35,59.45,2136.9,No,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
1,2,85.55,187.45,Yes,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,2,24.3,38.45,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,9,20.15,163.7,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,3,105.35,323.25,Yes,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
0,1,53.5,53.5,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,2,20.4,42.9,No,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,55,94.45,5073.1,No,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0
1,1,19.45,19.45,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,43,106,4532.3,No,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0
0,56,25.95,1444.05,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,1,19.1,19.1,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,72,100.55,7325.1,No,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0
0,36,95.4,3474.2,No,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,16,59.4,1023.9,Yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,16,69.95,1205.5,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
0,26,38.85,1025.15,No,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1,72,78.45,5682.25,No,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
0,36,19.2,702.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,13,72.8,930.05,No,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
0,47,75.45,3545.1,No,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,15,75.1,1151.55,No,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,23,54.4,1249.25,No,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,25,19.05,461.3,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,9,44.95,431,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,69,46.25,3121.4,No,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
0,14,19.35,324.8,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,39,90.7,3413.25,No,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,24,20.25,439.75,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,14,48.8,664.4,No,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,28,100.2,2688.45,No,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
0,51,25.5,1281.25,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,45,95.2,4285.8,No,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0
1,43,55.55,2342.2,Yes,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
0,9,80.55,653.9,No,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,1,55.25,55.25,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,40,20.4,854.9,No,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,6,20,109.2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,48,70.55,3420.5,No,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0
0,17,20.05,337.9,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,7,20.75,141.1,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,12,56.3,628.65,No,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,63,19.55,1245.6,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,4,29.9,118.25,No,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,26,19.65,494.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,5,20.45,106.9,No,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,10,86.65,856.65,Yes,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,11,20.55,184.95,No,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,17,62.1,1096.65,No,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,36,104.5,3684.95,No,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0
0,31,78.45,2435.15,Yes,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,68,85,5607.75,No,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0
0,47,20.05,951.55,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,12,101.35,1218.55,Yes,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,23,57.2,1423.35,No,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,40,84.9,3369.05,No,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,13,20.85,272.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,41,88.5,3645.05,No,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,1,69.1,69.1,Yes,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,42,84.35,3571.6,No,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0
0,4,20.05,83.3,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,33,20.1,579.4,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,20.3,20.3,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,63,70.8,4448.8,No,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
0,10,29.5,255.25,Yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,64,25.55,1714.95,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,9,84.45,762.5,Yes,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,28,20.25,535.35,No,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,75.55,75.55,No,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,46.3,46.3,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7,75.35,564.65,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,68,88,6161.9,No,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
1,49,43.8,2106.05,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,40,62.05,2511.55,No,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
0,10,74.15,811.8,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,72,101.35,7323.15,No,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
1,71,105.9,7521.95,No,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
0,1,44.15,44.15,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,68,90.2,6297.65,No,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0
0,27,53.45,1461.45,No,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,13,83.2,1060.6,Yes,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0,57,57.5,3265.95,No,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0
1,2,54.85,104.2,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,1,19.4,19.4,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,95.1,95.1,Yes,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,72,25.55,1867.7,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,6,75.5,438,Yes,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,4,19,73.45,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,62,107.6,6912.7,No,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
0,58,99.25,5846.65,No,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0
0,61,100.7,6018.65,No,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0
0,18,84.3,1537.9,No,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31,20.95,683.25,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,70,113.65,7714.65,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
