"Churn","Xeducation","Xgender","Xsatisfaction","Xsatisfaction2","Xservice.calls","Xtenure2","Xpurch.last.month","Xmonthly.charges","time"
1,"Bachelor's Degree","F",2,3,1,7,1,303.436942593313,7
0,"Bachelor's Degree","M",5,2,0,10,0,110.175304981508,10
1,"Bachelor's Degree","M",1,2,0,8,1,241.238914329234,8
0,"Bachelor's Degree","M",4,3,2,7,1,82.531123834805,7
1,"Bachelor's Degree","M",2,3,0,9,1,256.02613675692,9
0,"Bachelor's Degree","F",2,2,0,10,1,106.886307255196,10
1,"Master's Degree","M",4,5,0,9,1,356.149222456013,9
1,"Bachelor's Degree","M",1,4,0,12,1,193.719533286852,12
1,"Bachelor's Degree","M",2,5,0,9,1,210.420316108734,9
1,"Bachelor's Degree","M",2,2,0,2,1,267.259017868245,2
0,"Master's Degree","M",1,2,0,9,1,38.8911882181231,9
0,"Bachelor's Degree","M",1,4,0,11,0,104.844942571499,11
0,"Bachelor's Degree","M",1,1,4,12,3,79.397374201975,12
1,"Bachelor's Degree","F",2,2,4,2,1,171.648562083846,2
1,"Bachelor's Degree","M",4,2,0,3,1,198.998834912501,3
0,"Bachelor's Degree","M",2,5,0,5,3,168.996706863863,5
0,"Bachelor's Degree","M",3,4,2,12,1,101.545987715972,12
1,"Doctorate Degree","M",4,4,0,10,1,266.7674813449,10
0,"Bachelor's Degree","F",4,5,0,11,0,23.7835877091228,11
1,"Bachelor's Degree","M",2,3,1,12,1,52.6989690551925,12
1,"Bachelor's Degree","F",3,3,0,10,1,204.483555759362,10
1,"Bachelor's Degree","M",5,2,0,10,1,167.735121927688,10
0,"Doctorate Degree","M",3,5,0,7,3,87.7060342501586,7
0,"Bachelor's Degree","F",2,3,2,11,1,53.4652636703297,11
1,"Bachelor's Degree","M",4,2,1,8,1,237.862744620348,8
0,"Master's Degree","M",4,4,0,10,1,122.607330639779,10
0,"Bachelor's Degree","F",3,1,0,12,1,182.171329860716,12
0,"Bachelor's Degree","M",1,5,2,11,0,108.722153485513,11
0,"Bachelor's Degree","M",4,1,0,11,3,59.4357700156124,11
1,"Bachelor's Degree","M",2,6,0,7,1,259.618973042226,7
1,"Bachelor's Degree","M",1,5,0,11,1,163.104026714843,11
1,"Bachelor's Degree","M",3,5,0,8,1,341.056016404894,8
0,"Bachelor's Degree","M",1,5,0,3,3,138.331466292628,3
0,"Master's Degree","M",2,5,1,8,1,35.2598289508648,8
0,"Bachelor's Degree","M",1,2,0,7,3,109.136902174375,7
1,"Master's Degree","F",2,5,0,5,1,58.1069593155573,5
0,"Bachelor's Degree","F",2,4,0,6,0,64.8102098590814,6
0,"Bachelor's Degree","F",2,2,0,10,1,-20.5452421962207,10
0,"Bachelor's Degree","M",4,2,0,10,3,-32.4132402806939,10
0,"Bachelor's Degree","M",4,4,2,8,1,87.9867323402124,8
0,"Bachelor's Degree","F",4,3,0,9,0,-32.9104944426193,9
1,"Bachelor's Degree","M",2,2,0,10,1,172.025032181632,10
1,"Bachelor's Degree","M",4,6,0,5,1,300.51992170958,5
1,"Bachelor's Degree","F",2,3,0,5,1,298.815124097236,5
1,"Bachelor's Degree","M",1,3,0,1,1,362.368717978889,1
1,"Master's Degree","M",4,4,0,12,1,319.155260509785,12
0,"Bachelor's Degree","F",2,5,0,6,3,-37.6559466311862,6
0,"Doctorate Degree","M",2,2,0,12,3,75.316131677462,12
1,"Master's Degree","M",3,5,0,11,1,242.815227414097,11
0,"Bachelor's Degree","F",4,2,2,10,1,30.9573625456977,10
0,"Bachelor's Degree","F",3,5,0,9,3,79.5292128405143,9
0,"Master's Degree","M",3,4,0,12,1,140.959841799208,12
0,"Bachelor's Degree","F",3,4,0,9,1,33.5274076374017,9
1,"Bachelor's Degree","M",2,5,0,9,1,218.825006955736,9
1,"Master's Degree","F",2,2,0,11,1,255.943341799013,11
0,"Master's Degree","M",4,5,0,11,3,20.6657765583372,11
1,"Bachelor's Degree","M",1,6,0,12,1,136.3897014873,12
1,"Bachelor's Degree","M",4,4,0,4,1,168.262076613464,4
0,"Master's Degree","F",4,4,0,7,1,62.6975163847366,7
1,"Doctorate Degree","M",2,3,0,11,1,81.9123978750276,11
1,"Bachelor's Degree","M",4,2,1,5,3,268.814518846937,5
1,"Bachelor's Degree","F",1,3,0,12,1,318.343810532112,12
0,"Bachelor's Degree","M",4,5,0,3,3,103.412012832219,3
0,"Master's Degree","M",4,3,0,10,1,42.2317835557971,10
0,"Bachelor's Degree","F",3,4,0,4,1,96.000779280686,4
1,"Bachelor's Degree","M",1,3,3,7,1,255.441889594065,7
1,"Bachelor's Degree","M",5,3,0,3,1,285.242281020608,3
0,"Bachelor's Degree","M",2,5,0,11,3,4.092918107185,11
1,"Master's Degree","M",4,3,0,12,1,134.611809265234,12
0,"Bachelor's Degree","F",2,2,0,7,3,17.4365560109461,7
0,"Bachelor's Degree","F",5,4,0,8,3,130.943849335399,8
1,"Bachelor's Degree","F",4,5,0,12,1,270.484390917592,12
0,"Bachelor's Degree","F",5,4,0,10,1,132.013352391929,10
1,"Bachelor's Degree","F",2,5,0,10,1,75.7305540522897,10
1,"Bachelor's Degree","M",1,2,0,2,1,312.131984137508,2
0,"Bachelor's Degree","M",2,1,0,7,0,134.671306360214,7
1,"Master's Degree","F",3,6,0,8,1,372.688732941908,8
0,"Bachelor's Degree","M",5,3,1,11,1,54.4031203508524,11
0,"Bachelor's Degree","F",3,3,0,11,1,101.901130055109,11
1,"Doctorate Degree","M",4,3,0,11,1,234.492134803003,11
0,"Bachelor's Degree","M",4,2,1,7,1,38.5046210582039,7
1,"Master's Degree","M",2,3,0,2,1,245.540087818317,2
0,"Bachelor's Degree","M",2,4,0,5,1,222.768579469339,5
1,"Bachelor's Degree","M",3,6,0,12,1,221.422018720637,12
1,"Bachelor's Degree","M",2,4,0,7,3,239.18278948271,7
0,"Bachelor's Degree","M",2,3,0,9,3,1.91826128356678,9
1,"Bachelor's Degree","F",2,5,0,1,1,100.192066907729,1
0,"Master's Degree","M",4,4,0,10,1,0.169708454767033,10
1,"Bachelor's Degree","M",4,3,1,8,1,328.715296272714,8
1,"Bachelor's Degree","M",1,3,0,4,1,203.115963583901,4
0,"Bachelor's Degree","M",1,1,0,9,1,-16.5021846158739,9
0,"Bachelor's Degree","M",4,4,0,12,1,45.1974918207987,12
0,"Bachelor's Degree","M",2,5,0,10,1,94.9790784444947,10
1,"Master's Degree","M",5,6,0,11,1,272.19802366792,11
0,"Bachelor's Degree","M",2,2,0,8,1,146.969986512942,8
0,"Bachelor's Degree","M",5,5,0,10,3,45.3509462998448,10
1,"Bachelor's Degree","M",2,6,1,12,1,201.018319823977,12
0,"Bachelor's Degree","F",1,1,0,6,1,127.319718447585,6
0,"Doctorate Degree","M",3,3,0,9,3,61.3205582252049,9
0,"Bachelor's Degree","M",1,3,1,11,3,158.768103745758,11
0,"Doctorate Degree","M",1,3,0,10,1,119.570445950615,10
1,"Bachelor's Degree","M",1,2,0,10,1,170.438792552191,10
1,"Bachelor's Degree","M",1,6,0,11,1,71.8395554126464,11
0,"Bachelor's Degree","M",5,1,2,5,3,88.1692660101594,5
1,"Bachelor's Degree","F",1,6,0,10,1,237.677663174463,10
1,"Bachelor's Degree","M",1,2,0,9,1,232.473078110945,9
1,"Bachelor's Degree","M",2,3,0,2,3,199.568131868925,2
0,"Bachelor's Degree","M",1,1,0,5,3,153.316231027083,5
1,"Bachelor's Degree","M",1,2,0,10,1,185.970164558254,10
0,"Bachelor's Degree","M",4,3,0,12,3,172.841707823314,12
1,"Bachelor's Degree","M",1,3,0,12,1,213.763213102476,12
0,"Bachelor's Degree","M",4,1,1,5,1,113.210580972912,5
1,"Bachelor's Degree","F",3,4,1,7,1,253.146617227539,7
0,"Bachelor's Degree","M",4,3,0,7,1,-23.5802123276552,7
1,"Master's Degree","M",1,3,0,7,1,298.661588313269,7
1,"Master's Degree","M",1,4,0,12,1,294.774224439261,12
0,"Bachelor's Degree","F",5,5,0,11,3,38.5791062126262,11
1,"Bachelor's Degree","M",1,3,0,8,1,315.162006444759,8
0,"Bachelor's Degree","M",3,4,0,4,3,129.734962480252,4
0,"Bachelor's Degree","M",4,1,0,9,1,175.182311431158,9
1,"Bachelor's Degree","M",5,3,1,8,1,240.587932916879,8
1,"Bachelor's Degree","M",5,2,1,5,1,182.069782787141,5
1,"Bachelor's Degree","M",5,5,3,2,1,295.502907948208,2
1,"Master's Degree","M",2,5,1,7,1,304.635565812571,7
1,"Bachelor's Degree","F",4,2,0,6,1,287.00439784676,6
1,"Bachelor's Degree","M",2,3,0,12,1,253.539872547699,12
1,"Bachelor's Degree","M",2,6,0,10,1,154.922841137071,10
0,"Bachelor's Degree","M",3,2,1,10,3,-2.01780615144568,10
1,"Master's Degree","M",2,6,0,2,1,216.139752666399,2
1,"Bachelor's Degree","F",2,5,1,6,1,263.303456550287,6
0,"Bachelor's Degree","M",5,5,0,7,0,35.642340223844,7
0,"Bachelor's Degree","M",2,5,0,8,3,52.2372320342581,8
0,"Bachelor's Degree","M",1,3,0,9,1,89.3840574669992,9
0,"Bachelor's Degree","M",3,4,0,9,1,144.14801226305,9
1,"Master's Degree","M",1,3,0,12,1,312.131984137508,12
0,"Doctorate Degree","F",4,4,1,12,1,103.895841120002,12
1,"Master's Degree","M",2,2,1,10,1,94.6254129044947,10
1,"Master's Degree","M",5,4,1,2,1,187.609949458374,2
1,"Bachelor's Degree","M",2,2,1,7,1,183.608653734445,7
1,"Bachelor's Degree","F",3,2,1,10,3,261.852558136169,10
0,"Bachelor's Degree","M",4,3,1,9,0,192.0030468939,9
0,"Bachelor's Degree","M",5,4,0,9,1,118.26978032754,9
1,"Bachelor's Degree","M",2,2,0,10,3,302.562469568998,10
1,"Bachelor's Degree","M",2,2,1,7,1,250.824072861004,7
1,"Bachelor's Degree","M",1,4,0,8,3,268.451013544184,8
1,"Bachelor's Degree","M",4,4,0,6,10,94.6254129044947,6
1,"Bachelor's Degree","M",2,2,0,4,3,123.644953975361,4
0,"Bachelor's Degree","M",3,5,0,8,1,131.02166085338,8
1,"Bachelor's Degree","M",2,2,0,12,1,166.317211952801,12
1,"Bachelor's Degree","M",1,3,0,6,1,198.998834912501,6
1,"Master's Degree","M",1,5,0,9,1,155.592709881165,9
1,"Bachelor's Degree","F",4,3,0,6,1,160.131223110811,6
0,"Master's Degree","M",1,2,0,7,3,27.1913377191702,7
0,"Bachelor's Degree","M",4,2,0,9,3,47.1673943125502,9
0,"Bachelor's Degree","M",2,4,0,8,3,126.710347508582,8
0,"Bachelor's Degree","M",4,5,1,6,0,9.91825473881582,6
1,"Bachelor's Degree","M",4,5,2,8,1,72.3552475340524,8
0,"Master's Degree","F",4,3,0,8,1,111.328912922056,8
1,"Bachelor's Degree","M",NA,5,0,8,1,329.053475901194,8
1,"Bachelor's Degree","M",5,4,0,11,1,122.220759523704,11
1,"Bachelor's Degree","M",3,2,0,6,1,180.968968070921,6
0,"Bachelor's Degree","M",2,3,0,9,1,153.52269815531,9
0,"Doctorate Degree","M",4,5,0,3,3,4.63958065230258,3
1,"Master's Degree","M",2,2,0,10,10,219.786111241859,10
1,"Bachelor's Degree","M",2,3,3,7,1,83.4112797139102,7
1,"Master's Degree","M",2,2,0,10,1,236.641550406294,10
0,"Bachelor's Degree","M",3,5,0,8,0,88.0165763219263,8
1,"Bachelor's Degree","M",2,3,0,3,1,230.887154213677,3
1,"Master's Degree","M",4,3,0,6,1,143.587125880182,6
1,"Bachelor's Degree","M",4,4,0,10,10,274.855099661301,10
0,"Bachelor's Degree","M",2,2,0,10,1,45.7531896729034,10
0,"Bachelor's Degree","M",1,2,0,7,1,182.171329860716,7
1,"Master's Degree","M",5,3,1,10,3,117.213298407139,10
1,"Master's Degree","M",2,2,1,12,3,309.6163850726,12
0,"Bachelor's Degree","M",5,3,0,8,1,105.514688486464,8
1,"Bachelor's Degree","F",3,2,1,11,3,317.127390515706,11
0,"Bachelor's Degree","M",4,2,0,7,3,7.62112367411541,7
1,"Doctorate Degree","M",4,5,0,11,1,166.188410133212,11
1,"Master's Degree","M",1,2,0,2,1,259.688192500067,2
1,"Bachelor's Degree","F",2,2,0,5,1,223.889095353183,5
0,"Doctorate Degree","F",4,5,0,1,1,54.0766941873457,1
1,"Master's Degree","M",4,4,0,12,1,187.766070770877,12
0,"Bachelor's Degree","M",5,3,0,12,1,134.162422793433,12
1,"Bachelor's Degree","M",2,3,0,11,1,262.570689487333,11
1,"Bachelor's Degree","F",5,3,3,4,1,276.249549533459,4
1,"Bachelor's Degree","F",1,3,1,3,1,70.9823589600033,3
0,"Bachelor's Degree","M",4,1,0,2,3,75.3123335871671,2
0,"Bachelor's Degree","M",4,2,1,12,3,9.27023383501529,12
0,"Bachelor's Degree","M",5,3,0,4,3,20.3372474978305,4
1,"Bachelor's Degree","F",4,2,0,9,1,342.167616961854,9
0,"Bachelor's Degree","F",4,5,0,7,1,63.1487686854105,7
1,"Bachelor's Degree","M",2,2,0,1,1,268.814518846937,1
0,"Doctorate Degree","F",4,3,1,12,1,81.8060344858217,12
1,"Bachelor's Degree","M",4,3,0,12,1,147.126673740892,12
0,"Bachelor's Degree","F",4,4,0,7,1,103.967633096198,7
0,"Bachelor's Degree","M",5,2,0,5,1,122.53714111277,5
1,"Bachelor's Degree","M",5,3,0,10,1,285.242281020608,10
0,"Bachelor's Degree","F",4,5,0,7,1,94.6761253333922,7
0,"Bachelor's Degree","M",1,3,0,5,1,81.0125886614805,5
0,"Master's Degree","F",4,2,0,9,3,135.178803177726,9
0,"Master's Degree","M",2,4,0,7,1,24.7583403202952,7
1,"Doctorate Degree","M",3,6,0,2,1,229.957771033344,2
0,"Master's Degree","M",5,5,0,10,1,116.008757717912,10
1,"Doctorate Degree","M",4,2,3,12,1,129.081002756224,12
0,"Bachelor's Degree","M",4,3,0,10,0,98.0666926337266,10
0,"Bachelor's Degree","M",2,4,0,8,1,107.100371598529,8
1,"Bachelor's Degree","F",1,6,1,9,1,106.550433295029,9
0,"Bachelor's Degree","F",4,3,0,8,1,76.9758082276892,8
1,"Bachelor's Degree","M",2,3,0,5,1,207.382361380883,5
0,"Bachelor's Degree","F",2,4,0,10,1,158.777696165222,10
1,"Bachelor's Degree","M",3,6,0,11,1,187.609949458374,11
0,"Bachelor's Degree","M",3,5,0,10,3,87.4997882169295,10
1,"Bachelor's Degree","M",2,2,3,2,1,327.492218562413,2
1,"Bachelor's Degree","F",4,5,0,10,1,179.747603388059,10
1,"Master's Degree","M",4,2,0,9,1,372.688732941908,9
1,"Bachelor's Degree","M",1,3,0,8,1,200.78529062725,8
1,"Bachelor's Degree","M",1,3,0,10,10,155.996543296839,10
1,"Doctorate Degree","M",4,3,0,12,1,200.411039269757,12
1,"Bachelor's Degree","F",1,2,0,12,1,329.053475901194,12
1,"Doctorate Degree","M",4,5,2,2,1,376.970990533148,2
1,"Bachelor's Degree","M",4,5,1,11,1,196.861009207345,11
1,"Bachelor's Degree","M",1,2,4,8,1,304.90226922435,8
1,"Bachelor's Degree","F",2,3,0,11,1,255.682296035762,11
0,"Bachelor's Degree","M",4,4,0,4,3,71.2278758910288,4
0,"Bachelor's Degree","M",3,4,0,12,3,77.7209731370816,12
1,"Bachelor's Degree","M",2,6,4,9,1,223.596094277521,9
0,"Bachelor's Degree","M",3,3,0,11,1,64.6277748083381,11
0,"Master's Degree","M",5,2,4,6,3,38.5791062126262,6
1,"Bachelor's Degree","M",3,2,0,1,1,201.018319823977,1
0,"Bachelor's Degree","M",5,3,1,11,1,-21.7604849872413,11
0,"Bachelor's Degree","F",4,5,0,9,1,119.039419613349,9
1,"Bachelor's Degree","M",2,6,1,12,1,287.911375555285,12
0,"Bachelor's Degree","M",5,4,1,11,1,36.6900765368939,11
0,"Bachelor's Degree","M",4,4,0,5,3,69.7809184412394,5
1,"Bachelor's Degree","M",5,3,0,5,1,236.641550406294,5
1,"Bachelor's Degree","F",4,5,2,3,1,241.939031131746,3
0,"Bachelor's Degree","M",2,3,0,12,3,172.312309940372,12
1,"Bachelor's Degree","M",2,5,0,9,1,73.9135529104955,9
0,"Doctorate Degree","F",3,4,0,9,1,104.242979381839,9
0,"Bachelor's Degree","M",2,4,0,12,3,101.931092497348,12
1,"Bachelor's Degree","F",2,2,0,10,10,201.588211303303,10
0,"Bachelor's Degree","M",5,4,0,9,1,20.2663785026097,9
1,"Bachelor's Degree","M",3,6,1,2,1,164.843821062511,2
1,"Bachelor's Degree","M",2,2,0,10,10,283.858582616982,10
1,"Master's Degree","M",4,2,0,11,1,240.587932916879,11
0,"Bachelor's Degree","F",4,1,0,8,1,141.010370009917,8
0,"Bachelor's Degree","F",5,3,0,8,3,97.3839355030298,8
0,"Bachelor's Degree","M",5,5,0,12,1,146.682601846792,12
0,"Bachelor's Degree","M",3,2,0,5,1,55.9025024864951,5
0,"Bachelor's Degree","M",4,1,0,3,1,62.6975163847366,3
0,"Bachelor's Degree","M",3,3,0,5,1,38.0328282595911,5
0,"Bachelor's Degree","M",5,5,0,9,3,41.1801998824573,9
0,"Bachelor's Degree","M",3,1,0,8,0,152.170156344929,8
1,"Bachelor's Degree","F",5,6,0,11,1,166.176273922601,11
1,"Bachelor's Degree","M",2,2,0,5,1,245.540087818317,5
1,"Bachelor's Degree","F",4,3,0,2,1,219.144770076551,2
0,"Bachelor's Degree","F",2,4,0,7,3,-37.6559466311862,7
0,"Master's Degree","M",5,3,0,12,1,23.3223987506248,12
0,"Bachelor's Degree","F",5,3,0,12,1,44.735938794618,12
0,"Bachelor's Degree","M",5,2,0,1,1,14.9108420198658,1
0,"Bachelor's Degree","M",1,4,0,9,1,68.7514206508799,9
0,"Bachelor's Degree","M",3,1,0,1,0,174.883746584393,1
1,"Bachelor's Degree","M",5,3,0,10,1,192.65667196058,10
1,"Bachelor's Degree","M",2,5,0,9,1,180.968968070921,9
0,"Bachelor's Degree","F",5,5,0,11,3,98.576829895484,11
1,"Master's Degree","M",1,5,0,6,1,154.609232850914,6
0,"Bachelor's Degree","M",5,1,1,3,1,68.7514206508799,3
0,"Doctorate Degree","F",3,4,0,3,1,143.426557100803,3
1,"Bachelor's Degree","M",4,4,0,7,1,295.373502104083,7
1,"Master's Degree","F",2,5,0,10,1,242.694227409807,10
1,"Bachelor's Degree","M",1,3,1,8,1,213.478720653149,8
0,"Bachelor's Degree","F",1,4,1,6,1,4.092918107185,6
1,"Bachelor's Degree","F",3,2,0,9,1,150.930925935747,9
0,"Bachelor's Degree","M",4,4,0,6,1,11.3414991617628,6
1,"Master's Degree","M",5,6,0,11,1,241.010889181157,11
0,"Bachelor's Degree","M",4,2,0,7,0,84.1509406639704,7
1,"Bachelor's Degree","M",1,4,0,2,1,84.653471992351,2
0,"Bachelor's Degree","M",2,5,3,10,1,47.5129070480722,10
0,"Bachelor's Degree","M",5,4,0,11,0,24.6627056651677,11
1,"Bachelor's Degree","M",4,2,0,4,1,241.010889181157,4
1,"Bachelor's Degree","M",4,3,4,9,1,226.614494925803,9
1,"Bachelor's Degree","M",2,2,0,12,1,302.562469568998,12
1,"Bachelor's Degree","M",2,5,0,9,1,161.441383547247,9
0,"Bachelor's Degree","F",3,3,0,10,1,83.8805094627579,10
0,"Bachelor's Degree","M",5,4,0,5,3,64.6277748083381,5
1,"Bachelor's Degree","M",1,2,0,2,1,352.207112348734,2
1,"Bachelor's Degree","M",1,6,3,10,1,190.955926816108,10
1,"Bachelor's Degree","M",2,2,0,10,1,241.97110414402,10
1,"Master's Degree","M",4,3,0,2,1,205.570225402883,2
1,"Bachelor's Degree","M",2,6,1,10,1,147.418360709364,10
1,"Master's Degree","M",2,4,0,12,1,159.153423923817,12
0,"Bachelor's Degree","F",3,5,0,9,1,4.07585405346697,9
0,"Bachelor's Degree","M",4,4,0,9,1,11.7618190425356,9
0,"Doctorate Degree","F",4,4,0,9,1,115.526760168466,9
0,"Bachelor's Degree","F",1,5,0,11,1,-27.5271690116482,11
0,"Master's Degree","M",5,5,0,11,1,76.8170049753985,11
0,"Bachelor's Degree","M",4,2,1,7,1,35.0775351354555,7
1,"Bachelor's Degree","M",2,2,0,7,1,89.0506778085641,7
0,"Bachelor's Degree","F",3,5,0,12,3,152.546290582436,12
0,"Bachelor's Degree","M",3,5,0,6,3,70.7237751044517,6
0,"Bachelor's Degree","M",2,1,0,6,1,71.8259612783451,6
0,"Master's Degree","M",3,5,0,10,1,8.7358645487286,10
1,"Bachelor's Degree","M",5,3,0,8,1,226.349282789139,8
0,"Bachelor's Degree","F",2,2,0,8,1,38.5791062126262,8
0,"Bachelor's Degree","M",1,4,0,9,3,113.180198191146,9
1,"Bachelor's Degree","F",3,4,0,9,1,227.841684802649,9
1,"Bachelor's Degree","M",3,2,1,5,1,183.812357685132,5
1,"Bachelor's Degree","M",2,3,0,2,1,277.378512792987,2
1,"Bachelor's Degree","M",2,3,1,10,1,117.595007197727,10
0,"Bachelor's Degree","M",3,5,0,8,1,74.6961009446216,8
1,"Bachelor's Degree","M",2,2,1,6,1,240.73118030248,6
1,"Doctorate Degree","M",2,6,0,9,1,213.763213102476,9
0,"Bachelor's Degree","M",4,3,0,11,3,77.5817785679257,11
0,"Bachelor's Degree","M",2,2,0,12,3,46.4995176938624,12
0,"Bachelor's Degree","M",4,4,0,6,3,82.220676691399,6
1,"Bachelor's Degree","M",2,6,0,12,3,257.885834966056,12
1,"Doctorate Degree","M",2,2,0,6,1,245.931023620886,6
0,"Doctorate Degree","M",1,5,0,12,1,10.323169850216,12
1,"Bachelor's Degree","M",3,2,1,9,1,98.0853805775902,9
0,"Master's Degree","M",4,5,1,10,1,71.2368116589775,10
1,"Bachelor's Degree","M",5,5,0,10,1,268.378468002473,10
0,"Bachelor's Degree","M",4,5,0,10,3,60.2010572000651,10
0,"Bachelor's Degree","M",2,5,0,5,1,222.768579469339,5
0,"Bachelor's Degree","M",5,3,0,9,3,122.473456371526,9
1,"Bachelor's Degree","M",1,5,1,10,1,185.970164558254,10
0,"Bachelor's Degree","M",2,1,0,11,3,80.0036663389261,11
1,"Bachelor's Degree","M",1,2,1,2,1,251.538056337194,2
1,"Bachelor's Degree","M",2,3,0,11,1,125.474912945198,11
0,"Bachelor's Degree","M",2,3,0,9,1,122.659769635444,9
0,"Doctorate Degree","M",3,5,0,8,1,63.1835641476096,8
1,"Bachelor's Degree","M",4,5,0,9,10,188.287773021558,9
1,"Doctorate Degree","M",4,3,0,3,1,116.525663375005,3
1,"Bachelor's Degree","M",3,2,0,11,1,271.596613504366,11
1,"Bachelor's Degree","M",2,5,0,8,1,145.945582275542,8
0,"Bachelor's Degree","M",3,4,0,9,1,145.970583493197,9
0,"Bachelor's Degree","F",4,1,0,9,1,67.8003250798231,9
0,"Doctorate Degree","M",2,5,0,6,1,12.4092385431115,6
1,"Bachelor's Degree","M",1,5,0,11,1,175.266761501398,11
0,"Bachelor's Degree","M",2,3,0,6,1,104.909496147576,6
1,"Bachelor's Degree","F",5,3,0,9,1,311.59014303301,9
0,"Bachelor's Degree","M",4,4,0,1,1,90.3314026022675,1
1,"Bachelor's Degree","M",4,2,0,12,1,83.4112797139102,12
1,"Master's Degree","M",5,6,0,10,1,357.38016696633,10
0,"Bachelor's Degree","M",5,2,0,11,0,122.53714111277,11
0,"Bachelor's Degree","M",5,2,0,11,1,33.5274076374017,11
1,"Bachelor's Degree","M",2,5,3,5,1,158.143531774054,5
1,"Bachelor's Degree","M",2,5,0,12,1,331.828728762243,12
0,"Bachelor's Degree","M",2,4,0,6,1,102.483704494813,6
1,"Doctorate Degree","F",2,6,1,7,1,193.374030442454,7
0,"Master's Degree","F",5,5,0,12,1,159.199508964916,12
0,"Bachelor's Degree","F",4,5,0,10,1,85.3297088705809,10
0,"Master's Degree","M",1,4,3,12,1,12.4092385431115,12
0,"Bachelor's Degree","M",4,5,0,12,0,84.9580199805754,12
1,"Bachelor's Degree","M",2,5,0,11,1,214.087898490988,11
1,"Master's Degree","M",2,4,1,11,1,218.078167646182,11
1,"Bachelor's Degree","M",2,6,0,9,1,166.055332685961,9
1,"Bachelor's Degree","F",4,3,4,11,1,125.514985100752,11
1,"Bachelor's Degree","M",4,2,1,3,10,318.343810532112,3
1,"Bachelor's Degree","M",1,5,0,8,1,206.413836349451,8
0,"Bachelor's Degree","F",1,4,0,8,1,67.4556012748129,8
1,"Bachelor's Degree","M",5,2,4,11,1,96.9297215381414,11
0,"Doctorate Degree","M",4,2,0,2,3,107.224884794053,2
0,"Bachelor's Degree","M",2,4,1,6,3,23.4151649424006,6
1,"Bachelor's Degree","F",1,3,4,10,1,217.67603368425,10
1,"Bachelor's Degree","M",4,3,0,11,1,294.334366276355,11
0,"Bachelor's Degree","M",1,2,0,9,3,39.5612845226292,9
0,"Bachelor's Degree","F",5,4,0,10,1,48.3176523041034,10
0,"Bachelor's Degree","F",5,1,0,7,1,89.7322297279464,7
0,"Bachelor's Degree","F",4,5,0,5,0,-97.5251211753568,5
1,"Bachelor's Degree","M",3,5,0,12,1,84.653471992351,12
1,"Bachelor's Degree","M",3,5,0,12,1,305.394789584794,12
0,"Bachelor's Degree","M",1,5,0,12,1,69.2430685654119,12
1,"Bachelor's Degree","M",1,3,0,5,1,236.051668055381,5
0,"Bachelor's Degree","F",2,5,0,2,1,47.8541120794943,2
1,"Bachelor's Degree","M",5,5,0,2,1,249.947349633015,2
1,"Bachelor's Degree","M",2,3,0,7,1,204.271924559448,7
0,"Bachelor's Degree","M",5,2,0,9,0,114.897928779074,9
0,"Bachelor's Degree","M",4,5,0,11,0,71.0457310925506,11
1,"Master's Degree","M",2,3,0,10,1,263.42395579845,10
1,"Bachelor's Degree","M",5,6,1,4,3,154.646165089537,4
1,"Doctorate Degree","M",2,2,0,11,1,220.742650091236,11
0,"Bachelor's Degree","F",4,4,0,10,3,115.260794251219,10
1,"Master's Degree","M",4,6,0,7,1,360.564222314521,7
0,"Bachelor's Degree","F",3,3,0,9,0,92.049594866193,9
0,"Doctorate Degree","M",1,NA,0,7,1,68.7514206508799,7
1,"Bachelor's Degree","M",2,3,1,1,1,207.382361380883,1
0,"Bachelor's Degree","M",1,1,3,12,3,33.1671116739545,12
1,"Bachelor's Degree","F",1,4,0,2,1,215.658683879394,2
1,"Bachelor's Degree","M",4,6,0,10,1,235.751171699912,10
1,"Master's Degree","F",3,3,0,9,1,273.978513677945,9
1,"Bachelor's Degree","F",1,5,4,12,1,221.422018720637,12
1,"Master's Degree","M",4,4,0,10,10,142.718847490133,10
0,"Master's Degree","M",1,2,0,9,1,159.806292099786,9
0,"Bachelor's Degree","M",2,5,0,12,1,81.8060344858217,12
0,"Bachelor's Degree","F",2,5,0,9,1,85.9732833023185,9
0,"Bachelor's Degree","F",4,1,0,7,0,105.688944460834,7
0,"Bachelor's Degree","M",4,1,0,5,3,83.5530607834547,5
1,"Bachelor's Degree","M",3,3,0,10,1,316.223689704392,10
1,"Bachelor's Degree","M",3,2,0,5,1,124.979218459787,5
1,"Bachelor's Degree","F",5,3,1,8,1,244.443342416169,8
1,"Bachelor's Degree","M",2,2,0,12,3,188.993014465404,12
0,"Bachelor's Degree","M",5,2,2,9,3,52.9187034136883,9
0,"Bachelor's Degree","M",1,3,1,9,3,53.4652636703297,9
0,"Master's Degree","M",5,2,0,2,1,14.9108420198658,2
1,"Master's Degree","F",4,2,0,11,1,268.941067292709,11
1,"Bachelor's Degree","F",5,6,0,3,1,213.755297100809,3
0,"Master's Degree","F",4,3,0,11,3,55.1005815986845,11
1,"Bachelor's Degree","M",1,3,0,6,1,255.943341799013,6
1,"Bachelor's Degree","M",3,4,0,10,1,200.411039269757,10
0,"Bachelor's Degree","M",4,2,1,7,0,45.694039956993,7
0,"Bachelor's Degree","M",2,4,0,12,1,33.2304220802096,12
