SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No.phone.service,MultipleLines_Yes,InternetService_Fiber.optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_No.internet.service,StreamingMovies_Yes,Contract_One.year,Contract_Two.year,PaperlessBilling_Yes,PaymentMethod_Credit.card..automatic.,PaymentMethod_Electronic.check,PaymentMethod_Mailed.check
0,63,102.4,6444.05,No,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1,15,96.3,1426.75,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
0,14,55.5,767.55,No,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,72,109.75,7932.5,No,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
0,47,60,2768.65,No,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
0,19,88.8,1672.35,No,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
0,5,85.2,474.8,Yes,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,13,35.1,446.1,Yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,17,80.05,1345.65,No,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,34,75.55,2425.4,No,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,5,81.3,416.3,Yes,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,71,23.9,1663.5,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,19,66.4,1286.05,No,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,2,19.6,35.85,Yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,57,18.8,1094.35,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,72,108.4,7719.5,No,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0
0,17,85.45,1451.6,Yes,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,71,71,Yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,16,20.6,330.25,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,3,44.6,122.7,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,44.4,44.4,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,65,105.1,6631.85,No,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0
0,70,115.15,8250,No,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,60,59.8,3561.15,No,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
1,35,70.55,2419,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,22,20.05,470.2,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,66,79.85,5234.95,No,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
0,1,79.35,79.35,Yes,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,34,90.05,3097,No,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0
0,31,59.95,1848.8,No,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0
0,30,25.35,723.3,No,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,20,70.45,1470.95,Yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,65,105.05,6914.95,No,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
0,30,19.3,602.9,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,7,75.4,533.05,No,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,70,45.25,3264.45,Yes,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
1,35,81.6,2815.25,No,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0,3,75.8,246.3,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,3,76.1,257.6,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,62,94,5757.2,No,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0
0,72,103.95,7517.7,No,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0
0,63,19.95,1234.8,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,20,71.3,1389.2,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,35,110.8,3836.3,No,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
1,21,69.1,1474.75,Yes,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,62,96.1,6001.45,No,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0
0,15,48.8,720.1,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,55,50.55,2832.75,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,11,44.65,472.25,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,61,19.45,1336.35,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,71,89.3,6388.65,No,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0
0,17,70.5,1165.6,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,97.35,2119.5,Yes,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,44,19.35,847.25,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,1,44,44,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,44,94.4,4295.35,No,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
0,5,25.9,135,Yes,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,24,55.65,1400.55,Yes,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,69.65,69.65,Yes,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,10,100.6,1060.2,Yes,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,65,71,4386.2,No,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
0,53,106.95,5785.5,Yes,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0
0,33,61.05,2018.4,No,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1
0,3,29.6,79.45,Yes,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,34,79.95,2727.3,No,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0
0,14,19.7,263.65,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,13,20.3,275.4,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,46,59.9,2816.65,Yes,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
0,23,24.35,538.5,No,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,17,50.3,846.8,No,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,59,50.25,2997.45,No,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,12,24,269.65,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,39,59.85,2341.5,No,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,71,23.9,1626.4,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,49,84.5,4254.85,Yes,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,9,50.85,466.6,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,52,91.6,4627.8,No,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
0,70,98.9,6838.6,No,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
0,1,85,85,No,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
0,1,20.2,20.2,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,6,60.9,414.1,No,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,7,34.2,256.6,No,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,47,85.2,3969.35,Yes,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
0,25,54.3,1296.8,No,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,69,19.1,1268.85,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,72,112.75,8192.6,No,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,4,19.95,59.25,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,67,65.55,4361.55,No,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,26,78.8,2006.1,No,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,27,78.2,2078.95,No,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1
0,72,105.25,7609.75,No,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
0,6,89.25,487.05,No,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
0,62,20.65,1218.45,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,20,68.7,1416.2,No,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,6,78.65,483.3,No,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0
0,51,24.75,1234.6,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,61,19.75,1311.6,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,72,84.7,6185.15,No,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
0,5,94.45,498.1,Yes,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1,3,105,294.45,Yes,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1,26,93.85,2381.55,Yes,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
0,38,19.95,756.4,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,34,108.9,3625.2,No,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
0,18,33.6,550.35,No,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,56,85.85,4793.8,No,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
0,9,48.75,442.2,Yes,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,1,84.85,84.85,Yes,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0,12,56.65,654.85,Yes,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,57,95.3,5567.45,No,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0
0,33,24.5,740.3,Yes,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1,24.7,24.7,No,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,37,100.3,3541.4,No,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,1,50.7,50.7,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,20,55,1165.55,No,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0
0,31,89.9,2806.9,Yes,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1,18,78.55,1422.65,Yes,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,11,55.05,608.15,No,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,33,19.8,641.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,62,84.45,4959.15,No,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,22,78.65,1663.75,No,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1
0,49,61.75,3024.15,No,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,36,63.7,2188.5,No,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
0,42,99.45,4138.05,Yes,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
0,12,74.05,872.65,Yes,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
0,5,89.15,413.25,No,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0
1,15,55,757.1,Yes,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,64,104.4,6692.65,No,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0
0,10,20.05,218.5,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,7,89.75,608.8,Yes,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
0,57,20.65,1125.6,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,46,84.25,3847.6,No,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,53,19.65,978,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,17,79.85,1387.35,No,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0
0,38,20.2,746.05,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,15,19.8,304.6,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,22,50.35,1098.85,No,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
0,14,85.15,1139.2,Yes,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,57,74.6,4368.95,No,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
1,11,79.15,827.7,No,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
0,1,20.35,20.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,3,94.6,279.55,Yes,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,36,94.7,3512.5,No,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,65,72.45,4653.85,Yes,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0
0,2,74.95,151.75,No,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,42,105.2,4400.75,Yes,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
0,72,111.95,8033.1,No,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0
0,62,19.85,1253.65,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6,89.75,552.65,No,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0,48,20.05,1036,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,35,108.95,4025.5,No,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
0,1,24.9,24.9,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,6,82.85,460.25,Yes,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,67,84.8,5598.3,No,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
0,23,30.35,678.75,No,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,39,54.85,2191.7,No,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0
1,53,103.85,5485.5,Yes,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,24,24.2,609.05,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,5,83.6,404.2,Yes,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,50,100.65,5189.75,No,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0
0,54,94.1,5060.9,No,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0
0,3,74.55,233.65,No,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,68,108.45,7176.55,Yes,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0
0,33,20.35,689.75,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,41,80.55,3263.9,No,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0
0,34,61.25,1993.2,No,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
0,13,20.45,254.5,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,20,18.9,347.65,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,41,45.2,1841.9,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,19.45,232.1,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,35,25.45,809.25,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4,94.9,360.55,No,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
0,43,49.05,2076.2,Yes,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,68,105.3,7299.65,Yes,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1,25,88.95,2291.2,Yes,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0,7,20.25,129.15,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,66,110.85,7491.75,Yes,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
0,53,110.5,5835.5,No,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
1,63,109.4,7031.45,No,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
0,70,114.2,7723.9,Yes,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
1,27,36.5,1032,Yes,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,37,19.6,727.8,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,3,40.15,130.75,Yes,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,12,76.6,893,No,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,29,94.45,2653.65,Yes,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,47,20.05,1016.7,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,61,99.4,5943.65,No,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
0,16,20,275.7,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,41,78.45,3126.45,No,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0
0,43,25.1,1070.15,No,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0,36,97.35,3457.9,Yes,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
0,39,40.3,1630.4,No,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1,8,87.1,713.6,No,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0,26,49.5,1265.65,No,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,53,73.8,4003.85,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,70,19.2,1401.4,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1,45.3,45.3,Yes,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,59,25,1510.5,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,2,94.95,178.1,Yes,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
0,12,44.55,480.6,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,61,81,4976.15,No,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
0,72,105.55,7542.25,No,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0
0,13,18.8,251.25,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,23.45,23.45,Yes,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,10,64.9,685.55,No,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
0,1,29.7,29.7,Yes,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,49.8,49.8,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,59,101.1,6039.9,Yes,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,64,24.4,1548.65,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,3,50.65,151.3,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,55.4,55.4,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,90.6,90.6,Yes,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
0,68,103.25,7074.4,No,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
1,2,86.85,156.35,Yes,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,72,94.25,6849.75,No,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
0,71,47.05,3263.6,No,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
0,57,20.55,1252.85,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,72,81,5750,No,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0
0,21,75.9,1549.75,No,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,71,24.7,1810.55,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,69,110.25,7467.55,No,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0
0,16,19.75,294.9,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,52,111.25,5916.45,Yes,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0
0,1,19.95,19.95,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,66,104.9,6891.45,No,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
0,21,75.3,1570.7,No,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,8,66.65,520.95,No,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
0,72,109.5,7854.9,No,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,48,73.85,3581.4,No,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0
0,69,19.3,1447.9,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,14,51.45,727.85,No,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,6,59.45,357.6,No,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,8,19.5,159.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,17,19.55,280.85,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,57,59.3,3274.35,No,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1
1,19,95.9,1777.9,Yes,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,14,78.1,1122.4,No,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,52,39.9,2020.9,No,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,58,64.9,3795.45,No,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
1,47,95.05,4504.55,Yes,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
0,2,24.9,49.7,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,6,44.7,276.5,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,71,114,8175.9,No,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
0,46,20.25,890.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5,53.85,259.8,Yes,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,67,83.85,5588.8,No,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,3,19.95,58,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,52,104.2,5568.35,Yes,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
0,42,50.25,2203.65,Yes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,50,20.35,938.95,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
0,1,25.85,25.85,No,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,16,93.2,1573.7,Yes,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0
0,5,19.35,126.05,Yes,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,19.85,64.55,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2,19.65,31.2,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,36,89.65,3348.1,No,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0
0,7,74.35,533.6,No,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,60,49.45,2907.55,No,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0
0,19,89.1,1620.8,No,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,45,75.15,3480.35,No,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
